# 4x4x3 supercell for harmonic, 4x4x3 supercell for cubic ifcs
# 53x53x33 k points for kappa
# cubic ifcs up to 15NN shell trained with ordinary least squares by 200 configurations.
# Temperature = 300 K
"mfp (nm)" "cumulative kappa xx (W/mK)" "cumulative kappa yy (W/mK)" "cumulative kappa zz (W/mK)"
8.21798 2.95776 2.97229 2.95420
8.23107 2.96623 2.97739 2.96656
8.24419 2.97194 2.98445 2.97858
8.25732 2.97963 2.99258 2.98623
8.27047 2.98542 3.00020 2.99010
8.28365 2.99213 3.00978 3.00087
8.29684 2.99906 3.01809 3.01705
8.31006 3.00408 3.02794 3.02416
8.32330 3.01054 3.03473 3.03086
8.33656 3.01839 3.04164 3.03858
8.34984 3.02246 3.05055 3.04838
8.36314 3.02934 3.05708 3.05784
8.37646 3.03488 3.06313 3.07002
8.38980 3.04022 3.06885 3.07620
8.40317 3.04676 3.07747 3.08883
8.41656 3.05179 3.08563 3.09704
8.42996 3.05830 3.09277 3.10372
8.44339 3.06588 3.10251 3.10959
8.45684 3.07209 3.10922 3.11757
8.47031 3.08007 3.11870 3.12781
8.48381 3.08616 3.12726 3.14133
8.49732 3.09153 3.13371 3.15003
8.51086 3.09846 3.14362 3.15911
8.52441 3.10352 3.15355 3.16727
8.53799 3.11224 3.16334 3.17731
8.55159 3.12011 3.17389 3.18278
8.56522 3.12509 3.18194 3.19125
8.57886 3.13215 3.18829 3.20458
8.59253 3.13830 3.19497 3.21473
8.60622 3.14530 3.20322 3.22566
8.61992 3.15165 3.21170 3.23383
8.63366 3.16020 3.22180 3.24401
8.64741 3.16531 3.23117 3.25495
8.66118 3.16983 3.24014 3.26172
8.67498 3.17800 3.24909 3.27227
8.68880 3.18253 3.26133 3.28055
8.70264 3.18790 3.27225 3.28882
8.71651 3.19541 3.28098 3.30194
8.73039 3.20351 3.28938 3.31175
8.74430 3.21039 3.29727 3.32114
8.75823 3.21669 3.30499 3.32865
8.77218 3.22396 3.31284 3.34018
8.78615 3.23071 3.32356 3.35029
8.80015 3.23660 3.33268 3.35981
8.81417 3.24234 3.34083 3.37115
8.82821 3.25036 3.34981 3.37941
8.84227 3.25640 3.36058 3.38520
8.85636 3.26110 3.37020 3.39066
8.87047 3.26756 3.37896 3.39726
8.88460 3.27341 3.38683 3.40551
8.89875 3.28324 3.39693 3.41443
8.91292 3.28884 3.40642 3.42618
8.92712 3.29605 3.41683 3.43718
8.94134 3.29947 3.42508 3.45038
8.95559 3.30462 3.43618 3.45844
8.96985 3.31158 3.44656 3.47041
8.98414 3.31641 3.45256 3.48255
8.99845 3.32359 3.46076 3.49254
9.01279 3.32953 3.47220 3.49940
9.02715 3.33536 3.48170 3.50909
9.04153 3.34198 3.49344 3.51718
9.05593 3.35038 3.50443 3.52638
9.07035 3.35760 3.51094 3.53538
9.08480 3.36355 3.52133 3.54323
9.09928 3.36926 3.53265 3.55665
9.11377 3.37798 3.54307 3.56994
9.12829 3.38728 3.55075 3.57968
9.14283 3.39565 3.56153 3.58778
9.15739 3.40347 3.57122 3.60165
9.17198 3.40980 3.57999 3.61241
9.18659 3.41808 3.59021 3.62166
9.20123 3.42716 3.59947 3.62809
9.21588 3.43789 3.60905 3.64080
9.23056 3.44632 3.62027 3.65200
9.24527 3.45828 3.63126 3.66126
9.26000 3.46337 3.64451 3.67193
9.27475 3.47257 3.65349 3.68347
9.28952 3.48433 3.66341 3.69839
9.30432 3.49238 3.67317 3.70813
9.31914 3.49874 3.68369 3.71750
9.33399 3.50913 3.69545 3.73833
9.34886 3.51770 3.70657 3.74926
9.36375 3.52824 3.71731 3.76067
9.37866 3.53460 3.72938 3.76779
9.39360 3.54176 3.74387 3.77990
9.40857 3.55025 3.75399 3.78935
9.42356 3.55722 3.76548 3.80026
9.43857 3.56523 3.77501 3.81137
9.45360 3.57321 3.78588 3.82526
9.46866 3.58212 3.79732 3.82968
9.48375 3.59313 3.80895 3.83698
9.49885 3.60323 3.81726 3.84774
9.51399 3.61144 3.82782 3.85826
9.52914 3.62145 3.83970 3.86693
9.54432 3.63034 3.85389 3.87501
9.55952 3.63994 3.86648 3.88510
9.57475 3.64691 3.87689 3.89788
9.59001 3.65571 3.88934 3.91228
9.60528 3.66487 3.89946 3.92045
9.62058 3.67270 3.91239 3.92800
9.63591 3.68355 3.92697 3.93877
9.65126 3.69055 3.93731 3.94938
9.66663 3.69883 3.94746 3.96142
9.68203 3.70721 3.95601 3.97171
9.69745 3.71725 3.96908 3.98669
9.71290 3.72480 3.98289 3.99891
9.72838 3.73616 3.99456 4.01550
9.74387 3.74362 4.00615 4.03062
9.75939 3.75159 4.01809 4.04326
9.77494 3.76202 4.02788 4.05187
9.79051 3.77254 4.04270 4.06887
9.80611 3.77959 4.05189 4.08558
9.82173 3.78896 4.06235 4.10115
9.83737 3.79688 4.07557 4.11754
9.85305 3.80511 4.08940 4.13131
9.86874 3.81594 4.10069 4.14635
9.88446 3.82782 4.11388 4.16285
9.90021 3.83700 4.12460 4.17270
9.91598 3.84433 4.13974 4.18406
9.93177 3.85010 4.14933 4.19913
9.94760 3.85722 4.16253 4.21164
9.96344 3.86460 4.17631 4.22840
9.97931 3.87739 4.18920 4.24347
9.99521 3.88574 4.20245 4.25832
10.01110 3.89643 4.21683 4.26640
10.02710 3.90902 4.23034 4.28359
10.04310 3.91910 4.24377 4.29594
10.05910 3.92613 4.25633 4.30741
10.07510 3.93347 4.26610 4.32385
10.09110 3.94346 4.27487 4.33925
10.10720 3.94913 4.28313 4.35221
10.12330 3.95709 4.29528 4.36375
10.13940 3.96663 4.30577 4.37040
10.15560 3.97412 4.31501 4.38680
10.17180 3.98885 4.32537 4.40766
10.18800 3.99881 4.33792 4.41561
10.20420 4.00719 4.35138 4.42847
10.22040 4.01739 4.36112 4.43581
10.23670 4.02769 4.37183 4.44919
10.25300 4.03857 4.38250 4.46063
10.26940 4.04821 4.39208 4.46735
10.28570 4.06085 4.40280 4.47914
10.30210 4.06939 4.41543 4.49811
10.31850 4.07863 4.42585 4.50467
10.33500 4.08787 4.43463 4.51681
10.35140 4.09894 4.44198 4.52610
10.36790 4.11287 4.45189 4.53838
10.38440 4.12040 4.46514 4.55269
10.40100 4.13100 4.47432 4.56830
10.41750 4.13912 4.48407 4.58378
10.43410 4.14875 4.49613 4.59156
10.45080 4.15948 4.50523 4.59822
10.46740 4.16510 4.51609 4.61087
10.48410 4.17495 4.52560 4.62270
10.50080 4.18677 4.53645 4.63670
10.51750 4.19697 4.54914 4.64309
10.53430 4.20785 4.56444 4.66400
10.55100 4.21657 4.57583 4.67345
10.56780 4.22972 4.58365 4.68538
10.58470 4.24187 4.59881 4.69994
10.60150 4.25185 4.60946 4.71517
10.61840 4.25955 4.62053 4.73322
10.63530 4.26976 4.62901 4.74545
10.65230 4.28043 4.64050 4.75461
10.66930 4.29227 4.64845 4.76809
10.68630 4.30845 4.66042 4.78072
10.70330 4.31992 4.67436 4.78984
10.72030 4.32980 4.68394 4.81031
10.73740 4.33907 4.69687 4.82163
10.75450 4.35026 4.70543 4.83505
10.77160 4.36021 4.71758 4.84225
10.78880 4.37135 4.72903 4.85084
10.80600 4.38440 4.73755 4.85981
10.82320 4.39730 4.74810 4.86879
10.84040 4.40712 4.75834 4.88558
10.85770 4.41632 4.77308 4.90058
10.87500 4.42697 4.78220 4.91087
10.89230 4.43739 4.79332 4.92198
10.90970 4.44544 4.80235 4.92942
10.92710 4.45675 4.81145 4.94646
10.94450 4.46529 4.82313 4.95919
10.96190 4.47745 4.83392 4.97106
10.97940 4.48722 4.84575 4.98421
10.99690 4.49927 4.85613 4.98554
11.01440 4.50981 4.86812 4.99813
11.03190 4.52353 4.87816 5.01192
11.04950 4.53419 4.89523 5.02298
11.06710 4.54403 4.90843 5.03988
11.08470 4.55375 4.91571 5.05517
11.10240 4.56350 4.92657 5.06515
11.12010 4.57662 4.93837 5.07973
11.13780 4.58766 4.94876 5.09490
11.15550 4.59926 4.96049 5.11523
11.17330 4.61132 4.97443 5.13537
11.19110 4.62282 4.98451 5.15009
11.20890 4.63357 4.99510 5.16037
11.22680 4.64589 5.00561 5.17077
11.24470 4.65620 5.01606 5.18512
11.26260 4.66713 5.02622 5.19354
11.28050 4.68270 5.03593 5.21153
11.29850 4.69520 5.05194 5.22864
11.31650 4.70910 5.06240 5.23962
11.33450 4.71979 5.07543 5.25080
11.35260 4.73257 5.08781 5.26943
11.37060 4.74402 5.09652 5.28665
11.38880 4.75640 5.10896 5.30103
11.40690 4.77155 5.12251 5.30670
11.42510 4.78235 5.13385 5.31983
11.44330 4.79240 5.14962 5.33566
11.46150 4.80470 5.15958 5.34978
11.47980 4.82122 5.17159 5.36565
11.49800 4.83468 5.18177 5.37660
11.51640 4.84744 5.18931 5.39056
11.53470 4.86198 5.19975 5.40171
11.55310 4.87591 5.21190 5.40892
11.57150 4.89190 5.22339 5.42562
11.58990 4.90478 5.23321 5.44346
11.60840 4.92628 5.25204 5.45653
11.62690 4.93943 5.26341 5.46618
11.64540 4.95493 5.27434 5.48126
11.66390 4.96573 5.28385 5.49735
11.68250 4.98162 5.29975 5.51148
11.70110 4.99477 5.31418 5.52044
11.71980 5.00435 5.32927 5.53635
11.73840 5.01799 5.34102 5.54347
11.75710 5.03105 5.35167 5.55476
11.77590 5.04682 5.36233 5.57576
11.79460 5.05889 5.37169 5.59035
11.81340 5.07354 5.38463 5.60285
11.83220 5.09131 5.40562 5.61105
11.85110 5.10315 5.41509 5.61735
11.87000 5.11757 5.42977 5.63008
11.88890 5.13053 5.43971 5.64609
11.90780 5.14862 5.45302 5.66220
11.92680 5.16075 5.46319 5.68186
11.94580 5.17619 5.47669 5.69223
11.96480 5.19810 5.49025 5.70650
11.98390 5.21303 5.50557 5.72024
12.00300 5.22587 5.51957 5.73809
12.02210 5.24203 5.53075 5.75535
12.04120 5.25895 5.54435 5.76810
12.06040 5.27697 5.55684 5.77658
12.07960 5.28646 5.56902 5.78490
12.09890 5.29767 5.58372 5.79601
12.11810 5.31307 5.59535 5.80568
12.13740 5.32807 5.61037 5.82583
12.15680 5.34267 5.62546 5.83678
12.17610 5.35497 5.63935 5.84982
12.19550 5.36489 5.65048 5.86823
12.21500 5.37986 5.66672 5.88465
12.23440 5.39355 5.68379 5.89925
12.25390 5.40817 5.69159 5.91904
12.27340 5.41723 5.70362 5.93677
12.29300 5.43075 5.71502 5.94794
12.31260 5.45053 5.73156 5.96379
12.33220 5.46099 5.74636 5.98252
12.35180 5.47594 5.76302 5.99835
12.37150 5.49095 5.77663 6.01805
12.39120 5.50396 5.79169 6.03225
12.41100 5.51742 5.80819 6.05257
12.43070 5.53134 5.82508 6.07114
12.45050 5.54550 5.83844 6.08374
12.47040 5.56209 5.85070 6.11225
12.49020 5.57677 5.86746 6.12730
12.51010 5.59028 5.88029 6.13866
12.53010 5.60370 5.89544 6.15212
12.55000 5.61693 5.91260 6.16989
12.57000 5.62929 5.92706 6.18084
12.59000 5.64335 5.94459 6.20764
12.61010 5.65294 5.96223 6.22137
12.63020 5.66661 5.97919 6.23227
12.65030 5.68178 5.99052 6.24120
12.67040 5.69406 6.00748 6.26559
12.69060 5.70617 6.02332 6.28444
12.71080 5.71838 6.04034 6.30772
12.73110 5.73290 6.04999 6.32392
12.75140 5.73871 6.06791 6.34165
12.77170 5.75319 6.08211 6.36613
12.79200 5.76463 6.09892 6.37866
12.81240 5.77782 6.11604 6.39695
12.83280 5.79058 6.13212 6.41525
12.85330 5.80221 6.15067 6.42953
12.87370 5.81617 6.16871 6.44941
12.89420 5.82924 6.18236 6.47094
12.91480 5.84100 6.19624 6.50330
12.93540 5.85681 6.21035 6.51696
12.95600 5.86895 6.22627 6.53156
12.97660 5.87975 6.23645 6.54354
12.99730 5.89185 6.25256 6.55001
13.01800 5.91287 6.26592 6.56989
13.03870 5.93010 6.28534 6.58551
13.05950 5.94610 6.30027 6.60615
13.08030 5.96080 6.31480 6.62603
13.10110 5.97354 6.32946 6.64968
13.12200 5.99157 6.34780 6.67098
13.14290 6.00341 6.36477 6.68520
13.16380 6.01855 6.38133 6.70193
13.18480 6.03908 6.39683 6.71913
13.20580 6.05389 6.41553 6.74554
13.22680 6.06594 6.43160 6.76146
13.24790 6.08386 6.44389 6.77649
13.26900 6.09743 6.46146 6.80401
13.29020 6.11075 6.48151 6.81378
13.31130 6.12599 6.49857 6.83330
13.33250 6.14130 6.51304 6.85600
13.35380 6.15353 6.52871 6.87107
13.37500 6.16732 6.54843 6.89686
13.39630 6.18500 6.56258 6.91737
13.41770 6.20032 6.57625 6.93081
13.43910 6.21615 6.59230 6.95866
13.46050 6.23241 6.61130 6.98415
13.48190 6.24595 6.63028 7.01561
13.50340 6.26066 6.64571 7.02761
13.52490 6.27617 6.65630 7.04554
13.54640 6.29156 6.66714 7.08368
13.56800 6.30547 6.68413 7.10601
13.58960 6.32198 6.69810 7.14037
13.61130 6.33603 6.71697 7.17966
13.63300 6.35101 6.72900 7.19812
13.65470 6.36705 6.74558 7.22538
13.67640 6.37922 6.76696 7.25270
13.69820 6.39205 6.78422 7.27324
13.72000 6.40903 6.80125 7.28499
13.74190 6.42199 6.82134 7.30239
13.76380 6.43529 6.84319 7.32377
13.78570 6.44882 6.85975 7.34127
13.80770 6.46482 6.87764 7.35691
13.82970 6.48329 6.89781 7.37516
13.85170 6.50191 6.91479 7.38510
13.87380 6.51961 6.93214 7.41158
13.89590 6.53321 6.95036 7.42397
13.91800 6.54812 6.96633 7.46614
13.94020 6.56712 6.98489 7.48411
13.96240 6.58332 6.99872 7.50771
13.98460 6.60376 7.01889 7.52347
14.00690 6.61779 7.03568 7.54257
14.02920 6.63190 7.05901 7.56453
14.05160 6.65062 7.07706 7.57384
14.07390 6.66655 7.09106 7.59611
14.09640 6.68305 7.10719 7.60920
14.11880 6.70062 7.12462 7.62928
14.14130 6.71419 7.14559 7.65050
14.16380 6.73482 7.16344 7.68186
14.18640 6.75269 7.18100 7.69222
14.20900 6.76819 7.19696 7.70893
14.23160 6.78437 7.21104 7.73048
14.25430 6.80639 7.22922 7.75707
14.27700 6.82468 7.25644 7.77713
14.29980 6.84437 7.27122 7.79695
14.32250 6.86253 7.29279 7.82807
14.34540 6.87833 7.31068 7.84933
14.36820 6.89543 7.32844 7.86840
14.39110 6.91714 7.34067 7.88988
14.41400 6.93363 7.35956 7.91637
14.43700 6.94431 7.38355 7.93100
14.46000 6.96248 7.40129 7.95211
14.48300 6.97874 7.42611 7.97831
14.50610 7.00026 7.44051 8.00069
14.52920 7.01222 7.45795 8.04402
14.55230 7.02418 7.48195 8.06177
14.57550 7.04372 7.50228 8.07850
14.59870 7.06121 7.52082 8.10037
14.62200 7.08132 7.54077 8.12129
14.64530 7.09532 7.55803 8.13827
14.66860 7.11400 7.57953 8.17429
14.69200 7.13538 7.60235 8.20032
14.71540 7.15232 7.62322 8.21424
14.73880 7.16841 7.64703 8.23506
14.76230 7.18137 7.66687 8.26075
14.78580 7.19820 7.68896 8.28494
14.80940 7.22011 7.70797 8.30950
14.83300 7.23616 7.73059 8.33141
14.85660 7.25366 7.74446 8.36342
14.88030 7.26377 7.76480 8.39008
14.90400 7.28290 7.78589 8.41469
14.92770 7.29826 7.80545 8.43449
14.95150 7.31417 7.82949 8.47192
14.97530 7.32965 7.85172 8.48906
14.99920 7.34163 7.87553 8.51015
15.02310 7.35531 7.89865 8.53013
15.04700 7.36278 7.92580 8.55130
15.07100 7.37500 7.94715 8.56911
15.09500 7.38222 7.96855 8.58793
15.11900 7.39879 7.99244 8.59901
15.14310 7.41164 8.02070 8.61850
15.16720 7.42707 8.03763 8.64335
15.19140 7.43759 8.05753 8.66595
15.21560 7.45042 8.07926 8.69543
15.23980 7.46054 8.09651 8.71732
15.26410 7.47311 8.11152 8.75896
15.28840 7.48277 8.13208 8.79197
15.31280 7.49708 8.15100 8.83283
15.33720 7.51374 8.17326 8.86652
15.36160 7.53511 8.20027 8.89430
15.38610 7.55074 8.22073 8.91852
15.41060 7.56640 8.24241 8.95227
15.43510 7.58261 8.26732 8.97216
15.45970 7.59346 8.28951 9.00289
15.48430 7.61321 8.31164 9.04330
15.50900 7.63416 8.32754 9.05740
15.53370 7.65153 8.34759 9.07097
15.55840 7.66483 8.36481 9.10772
15.58320 7.68065 8.39065 9.14539
15.60810 7.69944 8.41676 9.16685
15.63290 7.71533 8.43921 9.19555
15.65780 7.73164 8.46026 9.22509
15.68280 7.74592 8.48388 9.26833
15.70770 7.76574 8.50268 9.28706
15.73280 7.77948 8.52805 9.31640
15.75780 7.79728 8.55255 9.34271
15.78290 7.81330 8.57383 9.37803
15.80810 7.83446 8.59748 9.41369
15.83330 7.84365 8.61595 9.44480
15.85850 7.85863 8.63777 9.46198
15.88370 7.87508 8.65827 9.49841
15.90900 7.88859 8.68029 9.53803
15.93440 7.90888 8.70680 9.56681
15.95980 7.92295 8.72843 9.60312
15.98520 7.94043 8.75450 9.63408
16.01070 7.95306 8.77801 9.67583
16.03620 7.96416 8.80358 9.71546
16.06170 7.98072 8.82459 9.74428
16.08730 7.99857 8.85157 9.78436
16.11290 8.01888 8.87196 9.82060
16.13860 8.03651 8.89350 9.84090
16.16430 8.05423 8.91462 9.86805
16.19000 8.06199 8.93498 9.88862
16.21580 8.07431 8.95440 9.95073
16.24170 8.09390 8.98514 9.97420
16.26750 8.12022 9.00425 10.03260
16.29350 8.13835 9.02453 10.06880
16.31940 8.15996 9.04784 10.09710
16.34540 8.17823 9.07295 10.16110
16.37140 8.18959 9.09951 10.20890
16.39750 8.21045 9.12421 10.24990
16.42360 8.23018 9.15338 10.29750
16.44980 8.24065 9.18377 10.32780
16.47600 8.25852 9.21205 10.36710
16.50230 8.28128 9.23002 10.39570
16.52850 8.29529 9.25421 10.44620
16.55490 8.31511 9.28166 10.47580
16.58120 8.32629 9.30478 10.51050
16.60770 8.35637 9.33004 10.58370
16.63410 8.37462 9.34891 10.62020
16.66060 8.38518 9.38427 10.66720
16.68720 8.40368 9.40936 10.71360
16.71370 8.41582 9.43547 10.76870
16.74040 8.43182 9.45509 10.80590
16.76700 8.44979 9.47248 10.84400
16.79370 8.47007 9.48870 10.86170
16.82050 8.48411 9.51274 10.90010
16.84730 8.50328 9.53732 10.93730
16.87410 8.52192 9.56132 10.98100
16.90100 8.54559 9.58210 11.01890
16.92790 8.55815 9.61216 11.06480
16.95490 8.57553 9.63792 11.11390
16.98190 8.59042 9.66442 11.14900
17.00890 8.61213 9.68644 11.19470
17.03600 8.63317 9.71106 11.23590
17.06320 8.64729 9.73306 11.29380
17.09040 8.67023 9.76021 11.34100
17.11760 8.69103 9.78616 11.37840
17.14490 8.71540 9.81261 11.41380
17.17220 8.74099 9.83595 11.46580
17.19950 8.77105 9.86364 11.51760
17.22690 8.78681 9.89529 11.55160
17.25440 8.80873 9.91440 11.59940
17.28180 8.83627 9.94250 11.65130
17.30940 8.85534 9.97551 11.68490
17.33700 8.87660 10.00380 11.72590
17.36460 8.90418 10.02010 11.75360
17.39220 8.92273 10.04630 11.79450
17.41990 8.93810 10.07290 11.83590
17.44770 8.95779 10.09620 11.87790
17.47550 8.98589 10.12110 11.93540
17.50330 9.00852 10.15050 11.98970
17.53120 9.03235 10.17520 12.04980
17.55910 9.05152 10.19920 12.09820
17.58710 9.07189 10.22730 12.14660
17.61510 9.09097 10.25110 12.19550
17.64320 9.11134 10.27940 12.23540
17.67130 9.13160 10.30790 12.27580
17.69940 9.16038 10.33430 12.32450
17.72760 9.17518 10.36350 12.36630
17.75590 9.19868 10.39000 12.42000
17.78420 9.22065 10.41680 12.47000
17.81250 9.24124 10.44930 12.50060
17.84090 9.26103 10.47580 12.54680
17.86930 9.28243 10.50570 12.61420
17.89770 9.31302 10.53400 12.67350
17.92630 9.33833 10.55640 12.70850
17.95480 9.35483 10.59310 12.77520
17.98340 9.37751 10.62380 12.85760
18.01210 9.39154 10.65910 12.88600
18.04080 9.42193 10.69280 12.92140
18.06950 9.43386 10.72770 12.97490
18.09830 9.46551 10.75760 13.02050
18.12710 9.49689 10.78660 13.06330
18.15600 9.52732 10.80840 13.12570
18.18490 9.54700 10.83840 13.16490
18.21390 9.57145 10.85950 13.24310
18.24290 9.60560 10.88460 13.27560
18.27190 9.63238 10.91320 13.32050
18.30110 9.65096 10.94460 13.37910
18.33020 9.67341 10.98380 13.44180
18.35940 9.69687 11.01620 13.49140
18.38870 9.71159 11.04910 13.53360
18.41790 9.73967 11.06970 13.56910
18.44730 9.76384 11.09700 13.61130
18.47670 9.78974 11.11970 13.63710
18.50610 9.81232 11.15200 13.69580
18.53560 9.83639 11.17680 13.76550
18.56510 9.86438 11.20510 13.80220
18.59470 9.88338 11.23720 13.84330
18.62430 9.90592 11.27390 13.87280
18.65400 9.92272 11.29850 13.92910
18.68370 9.93734 11.32920 13.96210
18.71350 9.96085 11.35170 14.04030
18.74330 9.97580 11.37550 14.08580
18.77310 10.00250 11.41260 14.13010
18.80300 10.02670 11.43880 14.19400
18.83300 10.04960 11.48320 14.24780
18.86300 10.06040 11.51660 14.32850
18.89300 10.08340 11.53770 14.39940
18.92310 10.10400 11.55820 14.44690
18.95330 10.13370 11.60060 14.49650
18.98350 10.15940 11.64090 14.55380
19.01370 10.18530 11.67660 14.63710
19.04400 10.20790 11.71780 14.68540
19.07430 10.23640 11.74950 14.75030
19.10470 10.26520 11.78180 14.80000
19.13510 10.29320 11.81650 14.87930
19.16560 10.31430 11.85570 14.95850
19.19620 10.33840 11.88170 15.01200
19.22670 10.37640 11.91280 15.09390
19.25740 10.39910 11.94870 15.13140
19.28800 10.42660 11.97930 15.23450
19.31880 10.45100 12.01040 15.29090
19.34950 10.47230 12.03360 15.33260
19.38040 10.49100 12.07030 15.41060
19.41120 10.51770 12.10840 15.47500
19.44220 10.54610 12.14120 15.53970
19.47310 10.57220 12.18940 15.57430
19.50420 10.59890 12.21680 15.67920
19.53520 10.61920 12.25130 15.75110
19.56630 10.64030 12.27930 15.82550
19.59750 10.65460 12.30510 15.92270
19.62870 10.68430 12.34210 16.01400
19.66000 10.71850 12.37640 16.05320
19.69130 10.73900 12.41970 16.13610
19.72270 10.76900 12.45600 16.18080
19.75410 10.79320 12.48240 16.26560
19.78560 10.83080 12.52210 16.35020
19.81710 10.86090 12.55310 16.40300
19.84870 10.89510 12.57860 16.46360
19.88030 10.92950 12.61410 16.53730
19.91190 10.95790 12.65250 16.58420
19.94370 10.98930 12.67790 16.68010
19.97540 11.01890 12.70730 16.75450
20.00730 11.04520 12.73250 16.81120
20.03910 11.07720 12.76440 16.87300
20.07100 11.09410 12.79920 16.92860
20.10300 11.13500 12.83080 16.99270
20.13500 11.16650 12.85820 17.06620
20.16710 11.20540 12.90200 17.13350
20.19920 11.23180 12.93980 17.15990
20.23140 11.26950 12.98170 17.21860
20.26360 11.31750 13.03010 17.27920
20.29590 11.34620 13.05580 17.38670
20.32830 11.37640 13.08840 17.43910
20.36060 11.40040 13.11700 17.50540
20.39310 11.43060 13.15180 17.56210
20.42560 11.45880 13.18950 17.64750
20.45810 11.49470 13.22610 17.74660
20.49070 11.52050 13.26080 17.82510
20.52330 11.54600 13.29560 17.91400
20.55600 11.58670 13.32930 17.98270
20.58880 11.60710 13.36560 18.05420
20.62160 11.63910 13.39550 18.11840
20.65440 11.67370 13.41820 18.18180
20.68730 11.69600 13.45570 18.22780
20.72030 11.72690 13.48330 18.30840
20.75330 11.75900 13.51120 18.40910
20.78630 11.79740 13.55110 18.45730
20.81950 11.82310 13.58480 18.53670
20.85260 11.86540 13.62350 18.60030
20.88580 11.89450 13.64710 18.66160
20.91910 11.92390 13.68160 18.72490
20.95240 11.95020 13.71450 18.81160
20.98580 11.98380 13.75680 18.89580
21.01920 12.00680 13.80760 18.93390
21.05270 12.04630 13.84850 19.01120
21.08630 12.07550 13.88150 19.10390
21.11980 12.10020 13.91740 19.18210
21.15350 12.12970 13.97250 19.24730
21.18720 12.16890 14.00400 19.28740
21.22090 12.20380 14.05020 19.39260
21.25470 12.23610 14.07770 19.42100
21.28860 12.26210 14.11500 19.50940
21.32250 12.29100 14.15100 19.57080
21.35650 12.32280 14.18650 19.65030
21.39050 12.35370 14.23370 19.72140
21.42460 12.39020 14.27240 19.77400
21.45870 12.42470 14.31690 19.84630
21.49290 12.45890 14.36530 19.92210
21.52710 12.49530 14.40190 19.98260
21.56140 12.53620 14.44220 20.06000
21.59580 12.55360 14.47130 20.11440
21.63020 12.58510 14.52540 20.19490
21.66460 12.61940 14.56550 20.29260
21.69910 12.65700 14.60170 20.35570
21.73370 12.69280 14.63080 20.44110
21.76830 12.73380 14.67900 20.50610
21.80300 12.76010 14.71440 20.55980
21.83770 12.80850 14.75010 20.62500
21.87250 12.84120 14.79110 20.66010
21.90740 12.87830 14.83650 20.72320
21.94230 12.90230 14.87010 20.79530
21.97720 12.93350 14.92520 20.85580
22.01220 12.96420 14.94830 20.90540
22.04730 12.99820 14.98190 20.98190
22.08240 13.03140 15.02140 21.02810
22.11760 13.05190 15.06480 21.09390
22.15280 13.08780 15.12350 21.13100
22.18810 13.13830 15.16920 21.19230
22.22350 13.16540 15.20480 21.25000
22.25890 13.19360 15.24550 21.28150
22.29430 13.23050 15.28430 21.32830
22.32980 13.26880 15.32180 21.38920
22.36540 13.31840 15.35500 21.43530
22.40100 13.35440 15.40140 21.48850
22.43670 13.39070 15.44800 21.55490
22.47250 13.43100 15.49440 21.62750
22.50820 13.46740 15.53720 21.67000
22.54410 13.50430 15.59490 21.70820
22.58000 13.55120 15.62940 21.75920
22.61600 13.58220 15.67320 21.83670
22.65200 13.61620 15.72710 21.89150
22.68810 13.65350 15.76600 21.95300
22.72420 13.70460 15.81930 22.01420
22.76040 13.74520 15.85150 22.05970
22.79670 13.78380 15.90020 22.10650
22.83300 13.83220 15.95030 22.16090
22.86940 13.88340 15.98610 22.23040
22.90580 13.93300 16.01220 22.27220
22.94230 13.97020 16.04400 22.31060
22.97880 14.01170 16.09260 22.34800
23.01550 14.05160 16.14940 22.40230
23.05210 14.07790 16.19230 22.46850
23.08880 14.12350 16.22600 22.52940
23.12560 14.16640 16.26690 22.56500
23.16250 14.22040 16.30810 22.60070
23.19940 14.26330 16.34890 22.63910
23.23630 14.31770 16.40380 22.68860
23.27330 14.35840 16.44500 22.73270
23.31040 14.39840 16.47480 22.77870
23.34750 14.43850 16.50330 22.82910
23.38470 14.49180 16.53400 22.85540
23.42200 14.53670 16.57010 22.91460
23.45930 14.58830 16.60820 22.96630
23.49670 14.63430 16.64700 23.00040
23.53410 14.68980 16.67380 23.04330
23.57160 14.72300 16.71580 23.09810
23.60910 14.76450 16.76010 23.16350
23.64670 14.81220 16.79960 23.21320
23.68440 14.85630 16.83430 23.25010
23.72210 14.89770 16.86910 23.28980
23.75990 14.94010 16.90490 23.36050
23.79780 15.00490 16.94240 23.39470
23.83570 15.03290 16.98030 23.43870
23.87370 15.07680 17.01290 23.49470
23.91170 15.12880 17.05520 23.56290
23.94980 15.17460 17.09750 23.61300
23.98790 15.22610 17.13000 23.66620
24.02610 15.25980 17.16250 23.73560
24.06440 15.30430 17.21300 23.77550
24.10270 15.34720 17.24790 23.87000
24.14110 15.39170 17.28510 23.94440
24.17960 15.43090 17.32130 24.00750
24.21810 15.47710 17.35180 24.08780
24.25670 15.52740 17.40020 24.13990
24.29530 15.55720 17.44660 24.19360
24.33400 15.60870 17.48430 24.22720
24.37280 15.66250 17.52860 24.27150
24.41160 15.69990 17.56540 24.33430
24.45050 15.74750 17.60910 24.37590
24.48950 15.81570 17.64020 24.42200
24.52850 15.84960 17.68640 24.47200
24.56750 15.90590 17.73960 24.51500
24.60670 15.96040 17.78550 24.55600
24.64590 16.00420 17.81920 24.58000
24.68510 16.05130 17.85300 24.63790
