# 4x4x3 supercell for harmonic, 4x4x3 supercell for cubic ifcs
# 53x53x33 k points for kappa
# cubic ifcs up to 15NN shell trained with ordinary least squares by 200 configurations.
# Temperature = 20 K
"mfp (nm)" "cumulative kappa xx (W/mK)" "cumulative kappa yy (W/mK)" "cumulative kappa zz (W/mK)"
31416.90000 0.21583 0.26508 0.31363
31492.70000 0.21614 0.27230 0.31383
31568.70000 0.21691 0.27255 0.31383
31644.80000 0.21720 0.27264 0.31532
31721.20000 0.22171 0.27276 0.31536
31797.70000 0.23126 0.27495 0.31563
31874.40000 0.23452 0.27923 0.31854
31951.30000 0.23484 0.27933 0.31880
32028.30000 0.23584 0.28131 0.31888
32105.60000 0.23925 0.29030 0.31888
32183.00000 0.23947 0.29046 0.31898
32260.70000 0.23977 0.29062 0.32590
32338.50000 0.24918 0.29087 0.32880
32416.50000 0.25130 0.29882 0.32890
32494.70000 0.25300 0.30680 0.32910
32573.10000 0.25347 0.30700 0.32934
32651.60000 0.25390 0.30715 0.32972
32730.40000 0.25402 0.30903 0.32998
32809.30000 0.25504 0.30937 0.33115
32888.50000 0.25768 0.30974 0.33165
32967.80000 0.25773 0.31025 0.33468
33047.30000 0.25790 0.31071 0.33517
33127.00000 0.25816 0.31113 0.34096
33206.90000 0.26341 0.31136 0.34784
33287.00000 0.26438 0.31156 0.34786
33367.30000 0.26462 0.31222 0.34800
33447.80000 0.26508 0.31315 0.34877
33528.50000 0.26651 0.31464 0.34907
33609.40000 0.26727 0.31501 0.34938
33690.50000 0.26770 0.31564 0.34939
33771.70000 0.26782 0.31611 0.34941
33853.20000 0.26796 0.31653 0.34946
33934.80000 0.26868 0.31686 0.35002
34016.70000 0.26874 0.31866 0.35037
34098.70000 0.26934 0.31892 0.35050
34181.00000 0.27111 0.31943 0.35063
34263.40000 0.27137 0.32606 0.35074
34346.10000 0.27154 0.34191 0.35079
34428.90000 0.27171 0.34279 0.35080
34512.00000 0.27287 0.34324 0.35080
34595.20000 0.27334 0.34458 0.35582
34678.70000 0.28074 0.34543 0.35585
34762.30000 0.28344 0.34815 0.35591
34846.20000 0.28586 0.34884 0.35960
34930.20000 0.28590 0.36320 0.35963
35014.50000 0.28685 0.36508 0.35963
35098.90000 0.28818 0.36821 0.35996
35183.60000 0.28832 0.36842 0.36019
35268.50000 0.29124 0.36967 0.36021
35353.60000 0.29131 0.36990 0.36022
35438.80000 0.29863 0.37012 0.36071
35524.30000 0.31113 0.37022 0.36262
35610.00000 0.32211 0.37032 0.36584
35695.90000 0.32226 0.37732 0.36679
35782.00000 0.32392 0.37739 0.36699
35868.30000 0.32572 0.37776 0.36969
35954.80000 0.32612 0.38267 0.36980
36041.60000 0.33022 0.38375 0.37627
36128.50000 0.33972 0.38558 0.37717
36215.60000 0.33998 0.38621 0.37725
36303.00000 0.34131 0.38644 0.37738
36390.60000 0.34353 0.38673 0.38237
36478.30000 0.34405 0.38735 0.38510
36566.30000 0.34574 0.38936 0.38626
36654.50000 0.35759 0.39414 0.38628
36742.90000 0.36209 0.39471 0.38746
36831.60000 0.36691 0.39857 0.38779
36920.40000 0.36989 0.40337 0.38848
37009.50000 0.36999 0.40374 0.38973
37098.70000 0.37137 0.40474 0.39079
37188.20000 0.37415 0.40528 0.39171
37277.90000 0.37942 0.40575 0.39200
37367.90000 0.37993 0.40585 0.39206
37458.00000 0.38036 0.40815 0.39228
37548.30000 0.38062 0.40919 0.39230
37638.90000 0.38260 0.40994 0.39276
37729.70000 0.38549 0.41360 0.39276
37820.70000 0.38587 0.41399 0.39309
37911.90000 0.38637 0.41997 0.40293
38003.40000 0.39172 0.42007 0.40297
38095.10000 0.39219 0.44131 0.40326
38186.90000 0.39371 0.44508 0.40437
38279.10000 0.39527 0.44894 0.40438
38371.40000 0.39677 0.44971 0.40443
38463.90000 0.39825 0.45018 0.40447
38556.70000 0.40283 0.45082 0.40470
38649.70000 0.40401 0.45087 0.42126
38743.00000 0.41079 0.45102 0.42166
38836.40000 0.41649 0.45685 0.42168
38930.10000 0.41851 0.46327 0.42202
39024.00000 0.41878 0.46358 0.42229
39118.10000 0.42307 0.47723 0.42243
39212.50000 0.42465 0.47742 0.42477
39307.10000 0.42979 0.47769 0.42522
39401.90000 0.43157 0.47825 0.42578
39496.90000 0.43214 0.47830 0.42585
39592.20000 0.43785 0.47896 0.43493
39687.70000 0.43814 0.48132 0.48802
39783.40000 0.43835 0.48176 0.48885
39879.40000 0.43844 0.48616 0.51116
39975.60000 0.43905 0.48721 0.51125
40072.00000 0.44445 0.49639 0.55091
40168.70000 0.44661 0.50074 0.55581
40265.60000 0.44745 0.50156 0.55672
40362.70000 0.44771 0.50162 0.55675
40460.00000 0.44917 0.50308 0.55721
40557.60000 0.44929 0.50909 0.55721
40655.50000 0.46744 0.51107 0.55863
40753.50000 0.46870 0.51112 0.55960
40851.80000 0.46987 0.51124 0.56448
40950.40000 0.47274 0.51134 0.56461
41049.20000 0.47279 0.53117 0.56678
41148.20000 0.47568 0.53136 0.56764
41247.40000 0.47614 0.53163 0.57053
41346.90000 0.48727 0.53244 0.58571
41446.70000 0.48731 0.53362 0.58571
41546.60000 0.48790 0.53591 0.58572
41646.80000 0.48987 0.54161 0.59314
41747.30000 0.49054 0.54564 0.59324
41848.00000 0.49067 0.57853 0.59914
41948.90000 0.49328 0.57862 0.60096
42050.10000 0.49391 0.57895 0.60283
42151.60000 0.49456 0.57931 0.60815
42253.20000 0.49670 0.58312 0.61170
42355.20000 0.50027 0.58978 0.61241
42457.30000 0.50181 0.59632 0.62238
42559.70000 0.50206 0.59664 0.62242
42662.40000 0.50209 0.59757 0.62366
42765.30000 0.50323 0.60069 0.62376
42868.50000 0.50339 0.60141 0.62379
42971.90000 0.50384 0.60312 0.62380
43075.50000 0.50641 0.60432 0.62382
43179.40000 0.50677 0.63734 0.62559
43283.60000 0.50680 0.63800 0.62560
43388.00000 0.51970 0.64595 0.63131
43492.60000 0.52804 0.64633 0.63519
43597.50000 0.52832 0.65122 0.63804
43702.70000 0.53340 0.65249 0.64041
43808.10000 0.53342 0.65873 0.64042
43913.80000 0.53797 0.65955 0.64050
44019.70000 0.54135 0.66035 0.66282
44125.90000 0.54142 0.66066 0.66390
44232.30000 0.54553 0.66096 0.66482
44339.00000 0.54615 0.66105 0.66521
44446.00000 0.54629 0.66565 0.66589
44553.20000 0.54687 0.67887 0.66598
44660.70000 0.55451 0.68072 0.66907
44768.40000 0.55605 0.68190 0.66931
44876.40000 0.55807 0.69394 0.67074
44984.60000 0.56054 0.69643 0.67075
45093.10000 0.56314 0.70458 0.67153
45201.90000 0.58909 0.71017 0.67968
45310.90000 0.59451 0.71378 0.68287
45420.20000 0.59902 0.71592 0.68287
45529.80000 0.59973 0.72695 0.68287
45639.60000 0.60748 0.72829 0.68444
45749.70000 0.61078 0.72954 0.68531
45860.00000 0.61165 0.73788 0.68652
45970.70000 0.61328 0.73876 0.69602
46081.50000 0.61499 0.75124 0.69824
46192.70000 0.61800 0.75162 0.69912
46304.10000 0.62383 0.75174 0.69919
46415.80000 0.62451 0.75583 0.72836
46527.80000 0.62669 0.76225 0.78355
46640.00000 0.64954 0.76236 0.78598
46752.50000 0.66441 0.77245 0.78620
46865.30000 0.68936 0.77762 0.79020
46978.30000 0.68965 0.78310 0.79069
47091.60000 0.69292 0.78534 0.79075
47205.20000 0.69306 0.79059 0.82741
47319.10000 0.70038 0.79515 0.82904
47433.20000 0.70074 0.79823 0.83163
47547.70000 0.70104 0.79860 0.85557
47662.30000 0.70500 0.79877 0.88824
47777.30000 0.70559 0.79895 0.88832
47892.60000 0.70568 0.80672 0.89017
48008.10000 0.71202 0.80697 0.89092
48123.90000 0.72398 0.81132 0.89093
48240.00000 0.75421 0.81546 0.90650
48356.30000 0.76117 0.81860 0.90704
48473.00000 0.76446 0.81976 0.91148
48589.90000 0.76649 0.82272 0.92678
48707.10000 0.76658 0.84075 0.92683
48824.60000 0.77460 0.84095 0.96112
48942.30000 0.81607 0.84718 0.99373
49060.40000 0.81963 0.84910 0.99468
49178.70000 0.82169 0.84955 0.99806
49297.40000 0.85374 0.85128 1.00614
49416.30000 0.85382 0.85224 1.00620
49535.50000 0.85570 0.85233 1.01929
49655.00000 0.85676 0.85279 1.02020
49774.70000 0.86306 0.85332 1.02432
49894.80000 0.86708 0.85521 1.02816
50015.20000 0.88220 0.85606 1.03047
50135.80000 0.88393 0.85666 1.03143
50256.70000 0.88569 0.85701 1.03198
50378.00000 0.89147 0.85805 1.03200
50499.50000 0.89875 0.85861 1.03221
50621.30000 0.89912 0.85927 1.03719
50743.40000 0.90102 0.86140 1.04139
50865.80000 0.90718 0.86324 1.04289
50988.50000 0.92326 0.86543 1.04353
51111.50000 0.94218 0.86681 1.04400
51234.80000 0.94619 0.86841 1.04402
51358.30000 0.94619 0.89197 1.04457
51482.20000 0.94900 0.89201 1.04862
51606.40000 0.94934 0.89318 1.04941
51730.90000 0.94945 0.89481 1.05633
51855.70000 0.99075 0.89485 1.05672
51980.80000 1.01046 0.89534 1.07584
52106.10000 1.03026 0.90391 1.07604
52231.80000 1.03034 0.90813 1.07620
52357.80000 1.03131 0.92727 1.07631
52484.10000 1.03195 0.92786 1.07631
52610.70000 1.04343 0.93131 1.07987
52737.60000 1.04381 0.93137 1.08807
52864.80000 1.04736 0.93379 1.08910
52992.30000 1.05194 0.93496 1.09127
53120.20000 1.07946 0.93617 1.09491
53248.30000 1.08826 0.94415 1.09529
53376.70000 1.12003 0.94538 1.09530
53505.50000 1.12569 0.94749 1.10296
53634.50000 1.12784 0.94807 1.10363
53763.90000 1.12919 0.95309 1.10742
53893.60000 1.13147 0.95470 1.10887
54023.60000 1.13460 0.95481 1.11191
54153.90000 1.13554 0.98374 1.11606
54284.50000 1.13654 0.98655 1.11625
54415.50000 1.13661 0.98673 1.11630
54546.70000 1.14390 0.98984 1.15737
54678.30000 1.16110 0.98988 1.15963
54810.20000 1.16584 0.99456 1.16136
54942.40000 1.16618 0.99588 1.19477
55074.90000 1.16733 1.03830 1.25284
55207.80000 1.17359 1.03864 1.25312
55340.90000 1.17524 1.03956 1.25674
55474.40000 1.17635 1.06172 1.27668
55608.20000 1.17898 1.09115 1.27830
55742.40000 1.17909 1.09267 1.27990
55876.80000 1.18155 1.09843 1.28259
56011.60000 1.18978 1.10132 1.42659
56146.70000 1.20901 1.11457 1.43316
56282.20000 1.21531 1.11556 1.43615
56417.90000 1.22999 1.16976 1.47029
56554.00000 1.23589 1.17013 1.47529
56690.40000 1.23920 1.17303 1.47716
56827.20000 1.24045 1.19396 1.47837
56964.20000 1.24072 1.22373 1.50373
57101.60000 1.24127 1.24645 1.50554
57239.40000 1.24304 1.25358 1.52361
57377.40000 1.24526 1.25683 1.52366
57515.90000 1.24533 1.26225 1.53226
57654.60000 1.24692 1.26479 1.53226
57793.70000 1.24971 1.27807 1.56781
57933.10000 1.25422 1.27832 1.56879
58072.80000 1.25976 1.27902 1.56881
58212.90000 1.26293 1.27927 1.56883
58353.30000 1.26387 1.27996 1.57652
58494.10000 1.29079 1.28133 1.57690
58635.10000 1.29231 1.28478 1.57788
58776.60000 1.29746 1.28498 1.58342
58918.40000 1.29892 1.29772 1.58343
59060.50000 1.30030 1.33434 1.58480
59202.90000 1.30778 1.33912 1.58766
59345.70000 1.31263 1.34089 1.61079
59488.90000 1.32639 1.35105 1.61089
59632.40000 1.32733 1.35373 1.61114
59776.20000 1.34798 1.36724 1.61231
59920.40000 1.34872 1.36950 1.61452
60064.90000 1.35800 1.39427 1.63067
60209.80000 1.35845 1.40792 1.63176
60355.10000 1.36027 1.42824 1.63177
60500.70000 1.37748 1.42828 1.63331
60646.60000 1.37822 1.44588 1.63660
60792.90000 1.38213 1.45090 1.63959
60939.50000 1.38228 1.45286 1.63963
61086.50000 1.40950 1.45291 1.64184
61233.90000 1.41817 1.46322 1.64198
61381.60000 1.42194 1.46576 1.64200
61529.60000 1.42501 1.48434 1.68442
61678.00000 1.42998 1.49189 1.68606
61826.80000 1.43916 1.49194 1.68772
61975.90000 1.49088 1.50132 1.68998
62125.40000 1.49259 1.50366 1.69877
62275.30000 1.49267 1.51111 1.69878
62425.50000 1.49323 1.53110 1.69990
62576.10000 1.49416 1.53186 1.69990
62727.00000 1.50235 1.57281 1.69995
62878.30000 1.50449 1.57378 1.69999
63030.00000 1.50467 1.57630 1.70001
63182.00000 1.51479 1.57886 1.70001
63334.40000 1.52415 1.57926 1.75047
63487.20000 1.52710 1.57941 1.75054
63640.30000 1.54026 1.58366 1.75054
63793.90000 1.60154 1.60046 1.75109
63947.70000 1.60371 1.63211 1.75227
64102.00000 1.60403 1.63276 1.75386
64256.60000 1.60412 1.63621 1.75620
64411.60000 1.60731 1.63976 1.75741
64567.00000 1.60795 1.63979 1.75750
64722.70000 1.60802 1.64539 1.75973
64878.80000 1.60854 1.65611 1.76284
65035.30000 1.62852 1.65654 1.76284
65192.20000 1.64402 1.65878 1.76290
65349.50000 1.64407 1.66125 1.76292
65507.10000 1.64523 1.69131 2.00245
65665.10000 1.65403 1.71822 2.03047
65823.50000 1.66505 1.72206 2.03092
65982.30000 1.68904 1.72257 2.03123
66141.40000 1.68918 1.73074 2.09495
66301.00000 1.69519 1.73145 2.09515
66460.90000 1.69538 1.73236 2.09518
66621.20000 1.70109 1.73708 2.09671
66781.90000 1.73262 1.73825 2.09672
66943.00000 1.73422 1.73973 2.09672
67104.50000 1.75449 1.76844 2.09679
67266.30000 1.77369 1.77055 2.11644
67428.60000 1.77387 1.78797 2.11665
67591.20000 1.78589 1.79189 2.13084
67754.30000 1.79372 1.79280 2.13084
67917.70000 1.79402 1.79890 2.13093
68081.50000 1.80910 1.79969 2.13923
68245.70000 1.80973 1.85029 2.13932
68410.40000 1.81175 1.85652 2.13935
68575.40000 1.81206 1.85878 2.14057
68740.80000 1.81527 1.87012 2.17249
68906.60000 1.85464 1.87405 2.17346
69072.80000 1.86696 1.89921 2.17346
69239.40000 1.87191 1.90271 2.17509
69406.40000 1.88677 1.90282 2.17514
69573.80000 1.89806 1.90512 2.17515
69741.70000 1.89818 1.91975 2.17610
69909.90000 1.89843 1.94006 2.21189
70078.50000 1.96345 1.94098 2.21536
70247.60000 1.96631 1.94311 2.21536
70417.00000 1.98405 2.04011 2.21572
70586.90000 2.03073 2.04744 2.23329
70757.10000 2.04099 2.04786 2.27035
70927.80000 2.04178 2.04797 2.29091
71098.90000 2.06174 2.04802 2.29607
71270.40000 2.06424 2.09600 2.29832
71442.30000 2.07984 2.10529 2.29836
71614.60000 2.10370 2.11478 2.33617
71787.40000 2.13274 2.11944 2.34503
71960.50000 2.13308 2.12299 2.35077
72134.10000 2.13370 2.12415 2.36685
72308.10000 2.13598 2.16698 2.40189
72482.50000 2.14334 2.17417 2.40331
72657.40000 2.14437 2.23022 2.40411
72832.60000 2.14453 2.28895 2.40459
73008.30000 2.14459 2.28964 2.42251
73184.40000 2.15195 2.33499 2.42272
73360.90000 2.15266 2.34304 2.42450
73537.90000 2.15361 2.34875 2.42492
73715.30000 2.15484 2.34896 2.43991
73893.10000 2.18279 2.34954 2.44124
74071.30000 2.18773 2.34977 2.44462
74250.00000 2.20077 2.35076 2.44547
74429.10000 2.22379 2.35284 2.44554
74608.60000 2.22427 2.35685 2.44776
74788.60000 2.24261 2.36806 2.45084
74969.00000 2.24265 2.40034 2.45320
75149.80000 2.24700 2.40093 2.45544
75331.10000 2.29555 2.40831 2.47957
75512.80000 2.29559 2.40996 2.47958
75694.90000 2.31173 2.41576 2.48440
75877.50000 2.31175 2.42986 2.62921
76060.50000 2.31637 2.43942 2.63104
76244.00000 2.32049 2.47179 2.63105
76427.90000 2.36549 2.50707 2.63471
76612.30000 2.36596 2.50750 2.72801
76797.10000 2.36850 2.50822 2.72808
76982.30000 2.37492 2.52090 2.73027
77168.00000 2.39072 2.54557 2.73773
77354.10000 2.39807 2.55514 2.73880
77540.70000 2.42888 2.55560 2.78397
77727.80000 2.43337 2.56563 2.79188
77915.30000 2.49140 2.63535 2.80119
78103.20000 2.49150 2.63540 2.87000
78291.60000 2.52385 2.64136 2.87000
78480.40000 2.56183 2.64920 2.92217
78669.80000 2.57390 2.65056 2.92218
78859.50000 2.57717 2.66071 2.93082
79049.70000 2.58918 2.68797 2.96994
79240.40000 2.58927 2.75436 2.97053
79431.50000 2.61862 2.76859 2.97597
79623.10000 2.63604 2.76934 2.97709
79815.20000 2.64164 2.84402 2.97717
80007.70000 2.64371 2.85222 2.98100
80200.70000 2.64441 2.86004 2.98799
80394.20000 2.64565 2.86250 2.98810
80588.10000 2.68513 2.87561 2.99732
80782.50000 2.68652 2.88260 3.00389
80977.30000 2.69772 2.88597 3.00815
81172.70000 2.70953 2.91220 3.00819
81368.50000 2.73104 2.92902 3.00819
81564.70000 2.77284 2.94038 3.00819
81761.50000 2.81412 2.94396 3.00826
81958.70000 2.83456 2.94619 3.01134
82156.40000 2.83593 2.96122 3.01331
82354.60000 2.84688 2.96207 3.01424
82553.20000 2.85677 3.01308 3.01439
82752.30000 2.97137 3.01398 3.04738
82951.90000 2.97373 3.02446 3.04851
83152.00000 2.97472 3.02479 3.04875
83352.60000 2.97509 3.03841 3.05462
83553.70000 3.03001 3.06290 3.05726
83755.20000 3.03132 3.07580 3.09115
83957.20000 3.09772 3.09258 3.09309
84159.80000 3.10151 3.11646 3.09313
84362.80000 3.12982 3.12504 3.09316
84566.20000 3.17987 3.17051 3.09326
84770.20000 3.18170 3.25660 3.10321
84974.70000 3.19501 3.25861 3.10326
85179.70000 3.20197 3.26100 3.10642
85385.10000 3.20625 3.27006 3.10644
85591.10000 3.20661 3.28805 3.18580
85797.60000 3.20978 3.29137 3.18670
86004.50000 3.23686 3.29139 3.18670
86212.00000 3.24170 3.29212 3.18672
86419.90000 3.25031 3.29745 3.22136
86628.40000 3.25982 3.30504 3.22141
86837.30000 3.27372 3.30885 3.22170
87046.80000 3.28979 3.32076 3.22412
87256.80000 3.35227 3.32274 3.37227
87467.20000 3.35611 3.32586 3.38742
87678.20000 3.35648 3.32642 3.45385
87889.70000 3.35660 3.32670 3.45410
88101.70000 3.35665 3.32692 3.45410
88314.20000 3.36524 3.33301 3.45415
88527.20000 3.37177 3.37963 3.45428
88740.80000 3.40121 3.38928 3.45440
88954.80000 3.41273 3.38972 3.45898
89169.40000 3.42019 3.39064 3.45907
89384.50000 3.42787 3.46335 3.45911
89600.10000 3.42917 3.47381 3.45943
89816.20000 3.49145 3.47445 3.46156
90032.90000 3.49364 3.47568 3.57683
90250.00000 3.50167 3.47573 3.57688
90467.70000 3.51341 3.47700 3.57694
90686.00000 3.51818 3.52763 3.57811
90904.70000 3.55800 3.53340 3.58221
91124.00000 3.71809 3.64312 3.59257
91343.80000 3.72079 3.65151 3.70078
91564.10000 3.73593 3.70700 3.99558
91785.00000 3.73621 3.72274 3.99773
92006.40000 3.74750 3.72592 4.00622
92228.30000 3.74995 3.73521 4.00706
92450.80000 3.75178 3.74709 4.00719
92673.80000 3.75499 3.74827 4.00735
92897.30000 3.75603 3.76488 4.00802
93121.40000 3.76226 3.76671 4.00815
93346.00000 3.76229 3.76682 4.00834
93571.20000 3.76725 3.76963 4.01032
93796.90000 3.80887 3.77675 4.01045
94023.10000 3.80892 3.77885 4.01072
94249.90000 3.82222 3.78484 4.06303
94477.30000 3.86816 3.79501 4.06546
94705.20000 3.87134 3.83903 4.06942
94933.60000 3.88200 3.85535 4.07247
95162.60000 3.89932 4.04615 4.28322
95392.10000 3.91222 4.04754 4.28342
95622.20000 3.92255 4.06630 4.44961
95852.90000 3.93690 4.07094 4.47184
96084.10000 3.94299 4.07361 4.49106
96315.90000 3.95295 4.07664 4.49106
96548.20000 4.00669 4.08448 4.49434
96781.10000 4.02334 4.08457 4.49570
97014.50000 4.03644 4.09239 4.49602
97248.50000 4.03661 4.13896 4.49711
97483.10000 4.06135 4.15824 4.49732
97718.20000 4.17966 4.16271 4.49932
97953.90000 4.23841 4.16862 4.50886
98190.20000 4.24810 4.16948 4.69731
98427.10000 4.35131 4.17409 4.70293
98664.50000 4.41199 4.18965 4.70344
98902.50000 4.41445 4.19331 4.70603
99141.00000 4.43789 4.19343 4.73527
99380.20000 4.49016 4.19420 4.86348
99619.90000 4.49922 4.27073 4.87229
99860.20000 4.49970 4.27728 4.87241
100101.00000 4.65613 4.27841 4.87246
100343.00000 4.65632 4.29348 4.90168
100585.00000 4.65991 4.29992 4.96129
100827.00000 4.66014 4.32444 4.96157
101070.00000 4.66073 4.32606 4.98770
101314.00000 4.66232 4.33224 4.98857
101559.00000 4.68313 4.33229 4.98892
101804.00000 4.71190 4.34102 4.98896
102049.00000 4.81736 4.44875 5.01036
102295.00000 4.82532 4.46070 5.01048
102542.00000 4.82697 4.47301 5.01818
102789.00000 4.83070 4.47941 5.03129
103037.00000 4.83096 4.47962 5.13328
103286.00000 4.84352 4.48492 5.41143
103535.00000 4.86454 4.64857 5.41472
103785.00000 4.87240 4.66026 5.41681
104035.00000 4.87299 4.71434 5.41685
104286.00000 4.87313 4.72480 5.73523
104538.00000 4.88345 4.78934 5.75337
104790.00000 4.88637 4.97335 5.77558
105042.00000 4.94480 4.98467 5.79576
105296.00000 5.11555 5.02683 5.80411
105550.00000 5.12079 5.02783 6.28433
105804.00000 5.15244 5.03006 6.28493
106060.00000 5.15472 5.03023 6.28566
106315.00000 5.16523 5.12479 6.29309
106572.00000 5.17150 5.12492 6.31346
106829.00000 5.20714 5.12519 6.31361
107087.00000 5.23268 5.18875 6.43777
107345.00000 5.23509 5.29430 6.44570
107604.00000 5.25969 5.36850 6.63045
107863.00000 5.26338 5.39310 6.63059
108124.00000 5.27397 5.41672 6.63072
108384.00000 5.27475 5.56859 6.63417
108646.00000 5.27501 5.57033 6.64338
108908.00000 5.40431 5.58272 6.64356
109171.00000 5.50740 5.58866 6.95355
109434.00000 5.62430 5.59584 6.95369
109698.00000 5.63638 5.59605 6.95378
109963.00000 5.63798 5.59806 6.95912
110228.00000 5.72130 5.59851 6.95946
110494.00000 5.79685 5.59911 6.98582
110760.00000 5.88430 5.65835 6.99426
111027.00000 5.88557 5.65841 7.01020
111295.00000 5.88955 5.68285 7.01190
111564.00000 5.95049 5.68377 7.01193
111833.00000 5.95679 5.72145 7.08026
112102.00000 5.98816 5.72435 7.28804
112373.00000 5.99470 5.81848 7.30773
112644.00000 5.99632 5.82553 7.30979
112916.00000 6.00065 6.02558 7.30984
113188.00000 6.06153 6.04770 7.30984
113461.00000 6.06242 6.05064 7.30984
113735.00000 6.06254 6.05751 7.32204
114009.00000 6.09006 6.10462 7.32216
114284.00000 6.12384 6.10592 7.32232
114560.00000 6.13918 6.11216 7.34586
114836.00000 6.13927 6.11284 7.35839
115113.00000 6.14634 6.17275 7.35856
115391.00000 6.14701 6.45416 7.38794
115669.00000 6.15101 6.48017 7.38856
115948.00000 6.28104 6.48107 7.47345
116228.00000 6.29968 6.48586 7.48893
116508.00000 6.33837 6.51169 7.48897
116789.00000 6.35601 6.53479 7.48900
117071.00000 6.39748 6.63277 7.49019
117353.00000 6.41203 6.67148 7.51097
117636.00000 6.48026 6.76631 7.51097
117920.00000 6.49825 6.77110 7.51262
118205.00000 6.50081 6.77455 7.95741
118490.00000 6.71483 6.77993 8.25917
118775.00000 6.74846 6.78344 8.25938
119062.00000 6.81108 6.78739 8.25945
119349.00000 7.07541 6.88631 8.25945
119637.00000 7.14487 7.05180 8.26254
119926.00000 7.14507 7.05311 8.28875
120215.00000 7.14799 7.06281 8.29012
120505.00000 7.15101 7.10617 8.29021
120796.00000 7.16234 7.10639 8.29066
121087.00000 7.17111 7.17749 8.29081
121379.00000 7.20850 7.43452 8.31986
121672.00000 7.21003 7.47216 8.32074
121965.00000 7.23548 7.47354 8.32079
122259.00000 7.29225 7.47848 8.39679
122554.00000 7.29610 7.55498 8.39918
122850.00000 7.30824 7.56409 8.39921
123146.00000 7.32568 7.60779 8.40298
123443.00000 7.34396 7.65190 8.40307
123741.00000 7.36750 7.65212 8.40320
124040.00000 7.36985 7.65363 8.40368
124339.00000 7.37812 7.67557 8.41632
124639.00000 7.37846 7.69118 8.42249
124939.00000 7.41222 7.73846 8.42268
125241.00000 7.43847 7.80993 8.45320
125543.00000 7.47903 7.83765 8.45325
125846.00000 7.69936 7.85692 8.45354
126149.00000 7.89877 7.88230 8.47134
126453.00000 7.89952 7.91885 8.51097
126758.00000 7.90695 7.92042 8.60921
127064.00000 7.95674 8.01863 8.61722
127371.00000 7.99196 8.02172 8.61749
127678.00000 8.00675 8.30976 8.61749
127986.00000 8.20826 8.30985 8.61861
128295.00000 8.22342 8.31018 8.68610
128604.00000 8.64191 8.34969 8.71562
128914.00000 8.66603 8.34972 8.71568
129225.00000 8.66993 8.39209 8.72722
129537.00000 8.67018 8.44962 8.72776
129849.00000 8.73239 8.48222 8.72813
130163.00000 8.76161 8.71968 8.73525
130477.00000 8.76262 8.72139 8.78148
130791.00000 8.83641 8.72680 8.79477
131107.00000 8.94234 8.76381 9.00147
131423.00000 8.99437 8.97595 9.01185
131740.00000 8.99687 8.97819 9.01194
132058.00000 9.00917 9.06972 9.01267
132376.00000 9.35185 9.12927 9.01299
132696.00000 9.35596 9.22604 9.03871
133016.00000 9.35618 9.24593 9.04422
133337.00000 9.35721 9.26293 9.04433
133658.00000 9.36911 9.29919 9.04505
133981.00000 9.43268 9.36112 9.04815
134304.00000 9.44554 9.51948 9.04859
134628.00000 9.49050 9.55741 9.04896
134953.00000 9.49186 9.73525 9.04916
135278.00000 9.65842 9.76348 9.05008
135604.00000 9.69087 9.78616 9.05009
135931.00000 9.69157 9.78939 9.09942
136259.00000 9.69176 9.82116 9.10481
136588.00000 9.91703 9.82838 9.36363
136917.00000 9.95273 9.99385 9.36883
137248.00000 10.05120 10.03410 9.42697
137579.00000 10.12610 10.04300 9.59575
137911.00000 10.14460 10.10330 9.64599
138243.00000 10.15030 10.12920 9.66349
138577.00000 10.15340 10.12950 9.66349
138911.00000 10.15590 10.13380 9.81247
139246.00000 10.16430 10.13900 9.81271
139582.00000 10.58430 10.19960 9.81321
139919.00000 10.70560 10.20200 9.81811
140256.00000 10.71720 10.26320 9.85807
140595.00000 10.77050 10.34350 9.85885
140934.00000 10.77410 10.34940 9.87718
141274.00000 10.85330 10.35670 9.87893
141614.00000 10.86130 10.36280 9.89118
141956.00000 10.89290 10.36480 9.89128
142298.00000 11.17670 10.36500 9.89265
142642.00000 11.28910 10.36750 9.89336
142986.00000 11.34580 10.36980 9.89820
143331.00000 11.48520 10.62110 9.89834
143676.00000 11.54320 10.64170 9.90835
144023.00000 11.54670 10.64670 9.93990
144370.00000 11.54690 10.66300 9.93990
144719.00000 11.62570 11.00730 9.95061
145068.00000 11.62990 11.18020 10.69090
145418.00000 11.63790 11.33800 10.69100
145768.00000 11.63830 11.36660 10.69130
146120.00000 11.67790 11.38520 10.69360
146472.00000 11.70360 11.65520 10.79660
146826.00000 11.70630 11.65840 10.79680
147180.00000 11.70980 11.80130 10.79680
147535.00000 11.78400 11.83250 10.90170
147891.00000 11.79090 11.90700 10.90400
148247.00000 11.91770 11.93830 10.90560
148605.00000 12.11040 11.93840 11.00380
148963.00000 12.13950 11.97310 11.02720
149323.00000 12.13980 11.98710 11.02910
149683.00000 12.14030 12.18220 11.02910
150044.00000 12.14390 12.22430 11.33600
150406.00000 12.19800 12.23850 11.37080
150769.00000 12.23320 12.24870 11.37140
151132.00000 12.28700 12.27930 11.42800
151497.00000 12.29390 12.30600 11.42800
151862.00000 12.38850 12.33030 11.45360
152229.00000 12.52890 12.42970 11.45400
152596.00000 12.77720 12.49340 11.45570
152964.00000 12.77910 12.50790 11.45600
153333.00000 12.79620 12.51850 11.46610
